,model,category,language,frame_type,instance,prompt,total_logprob,avg_logprob
268,google/gemma-3-12b-it,animal,en,indefinite_prod,goat,Name an example of a animal: ___,-13.25,-13.25
269,google/gemma-3-12b-it,animal,en,indefinite_prod,goldfish,Name an example of a animal: ___,-14.4375,-14.4375
270,google/gemma-3-12b-it,animal,en,indefinite_prod,goose,Name an example of a animal: ___,-14.8125,-14.8125
271,google/gemma-3-12b-it,animal,en,indefinite_prod,gopher,Name an example of a animal: ___,-17.5625,-8.78125
272,google/gemma-3-12b-it,animal,en,indefinite_prod,gorilla,Name an example of a animal: ___,-13.3125,-13.3125
273,google/gemma-3-12b-it,animal,en,indefinite_prod,groundhog,Name an example of a animal: ___,-16.80224609375,-8.401123046875
274,google/gemma-3-12b-it,animal,en,indefinite_prod,guinea pig,Name an example of a animal: ___,-15.692108154296875,-7.8460540771484375
275,google/gemma-3-12b-it,animal,en,indefinite_prod,hamster,Name an example of a animal: ___,-14.0,-14.0
276,google/gemma-3-12b-it,animal,en,indefinite_prod,hedgehog,Name an example of a animal: ___,-15.875,-15.875
277,google/gemma-3-12b-it,animal,en,indefinite_prod,hippopotamus,Name an example of a animal: ___,-14.066627502441406,-4.688875834147136
278,google/gemma-3-12b-it,animal,en,indefinite_prod,horse,Name an example of a animal: ___,-10.875,-10.875
279,google/gemma-3-12b-it,animal,en,indefinite_prod,hyena,Name an example of a animal: ___,-16.001258850097656,-8.000629425048828
280,google/gemma-3-12b-it,animal,en,indefinite_prod,jellyfish,Name an example of a animal: ___,-14.4375,-14.4375
281,google/gemma-3-12b-it,animal,en,indefinite_prod,kangaroo,Name an example of a animal: ___,-10.1875,-10.1875
282,google/gemma-3-12b-it,animal,en,indefinite_prod,kitten,Name an example of a animal: ___,-14.625,-14.625
283,google/gemma-3-12b-it,animal,en,indefinite_prod,koala,Name an example of a animal: ___,-10.993408203125,-5.4967041015625
284,google/gemma-3-12b-it,animal,en,indefinite_prod,lamb,Name an example of a animal: ___,-16.125,-16.125
285,google/gemma-3-12b-it,animal,en,indefinite_prod,leech,Name an example of a animal: ___,-18.5,-18.5
286,google/gemma-3-12b-it,animal,en,indefinite_prod,leopard,Name an example of a animal: ___,-10.625,-10.625
287,google/gemma-3-12b-it,animal,en,indefinite_prod,lightning bug,Name an example of a animal: ___,-22.2734375,-11.13671875
288,google/gemma-3-12b-it,animal,en,indefinite_prod,lion,Name an example of a animal: ___,-8.75,-8.75
289,google/gemma-3-12b-it,animal,en,indefinite_prod,llama,Name an example of a animal: ___,-15.875,-15.875
290,google/gemma-3-12b-it,animal,en,indefinite_prod,lobster,Name an example of a animal: ___,-16.75,-16.75
291,google/gemma-3-12b-it,animal,en,indefinite_prod,maggot,Name an example of a animal: ___,-24.0,-12.0
292,google/gemma-3-12b-it,animal,en,indefinite_prod,manatee,Name an example of a animal: ___,-16.767822265625,-8.3839111328125
293,google/gemma-3-12b-it,animal,en,indefinite_prod,meerkat,Name an example of a animal: ___,-18.376373291015625,-9.188186645507812
294,google/gemma-3-12b-it,animal,en,indefinite_prod,mole,Name an example of a animal: ___,-16.5,-16.5
295,google/gemma-3-12b-it,animal,en,indefinite_prod,mongoose,Name an example of a animal: ___,-18.0,-18.0
296,google/gemma-3-12b-it,animal,en,indefinite_prod,monkey,Name an example of a animal: ___,-10.6875,-10.6875
297,google/gemma-3-12b-it,animal,en,indefinite_prod,moose,Name an example of a animal: ___,-14.375,-14.375
298,google/gemma-3-12b-it,animal,en,indefinite_prod,moth,Name an example of a animal: ___,-17.125,-17.125
299,google/gemma-3-12b-it,animal,en,indefinite_prod,mouse,Name an example of a animal: ___,-13.0,-13.0
300,google/gemma-3-12b-it,animal,en,indefinite_prod,mussel,Name an example of a animal: ___,-20.3931884765625,-10.19659423828125
301,google/gemma-3-12b-it,animal,en,indefinite_prod,octopus,Name an example of a animal: ___,-13.4375,-13.4375
302,google/gemma-3-12b-it,animal,en,indefinite_prod,orangutan,Name an example of a animal: ___,-15.887939453125,-7.9439697265625
303,google/gemma-3-12b-it,animal,en,indefinite_prod,otter,Name an example of a animal: ___,-13.4375,-13.4375
304,google/gemma-3-12b-it,animal,en,indefinite_prod,oyster,Name an example of a animal: ___,-18.0,-18.0
305,google/gemma-3-12b-it,animal,en,indefinite_prod,panda,Name an example of a animal: ___,-12.0,-12.0
306,google/gemma-3-12b-it,animal,en,indefinite_prod,panther,Name an example of a animal: ___,-13.25,-13.25
307,google/gemma-3-12b-it,animal,en,indefinite_prod,pig,Name an example of a animal: ___,-12.25,-12.25
308,google/gemma-3-12b-it,animal,en,indefinite_prod,pigeon,Name an example of a animal: ___,-14.0,-14.0
309,google/gemma-3-12b-it,animal,en,indefinite_prod,piglet,Name an example of a animal: ___,-23.4375,-11.71875
310,google/gemma-3-12b-it,animal,en,indefinite_prod,platypus,Name an example of a animal: ___,-16.880163192749023,-5.626721064249675
311,google/gemma-3-12b-it,animal,en,indefinite_prod,polar bear,Name an example of a animal: ___,-10.89453125,-5.447265625
312,google/gemma-3-12b-it,animal,en,indefinite_prod,pony,Name an example of a animal: ___,-17.25,-17.25
313,google/gemma-3-12b-it,animal,en,indefinite_prod,poodle,Name an example of a animal: ___,-14.875,-14.875
314,google/gemma-3-12b-it,animal,en,indefinite_prod,porcupine,Name an example of a animal: ___,-17.953125,-8.9765625
315,google/gemma-3-12b-it,animal,en,indefinite_prod,possum,Name an example of a animal: ___,-16.04931640625,-8.024658203125
316,google/gemma-3-12b-it,animal,en,indefinite_prod,praying mantis,Name an example of a animal: ___,-20.01885986328125,-6.672953287760417
317,google/gemma-3-12b-it,animal,en,indefinite_prod,puffin,Name an example of a animal: ___,-15.2294921875,-7.61474609375
318,google/gemma-3-12b-it,animal,en,indefinite_prod,pug,Name an example of a animal: ___,-15.9375,-15.9375
319,google/gemma-3-12b-it,animal,en,indefinite_prod,puppy,Name an example of a animal: ___,-13.5625,-13.5625
320,google/gemma-3-12b-it,animal,en,indefinite_prod,rabbit,Name an example of a animal: ___,-11.8125,-11.8125
321,google/gemma-3-12b-it,animal,en,indefinite_prod,raccoon,Name an example of a animal: ___,-12.75,-12.75
322,google/gemma-3-12b-it,animal,en,indefinite_prod,ram,Name an example of a animal: ___,-19.25,-19.25
323,google/gemma-3-12b-it,animal,en,indefinite_prod,rat,Name an example of a animal: ___,-14.625,-14.625
324,google/gemma-3-12b-it,animal,en,indefinite_prod,rattlesnake,Name an example of a animal: ___,-16.00567626953125,-8.002838134765625
325,google/gemma-3-12b-it,animal,en,indefinite_prod,reindeer,Name an example of a animal: ___,-16.0,-16.0
326,google/gemma-3-12b-it,animal,en,indefinite_prod,rhinoceros,Name an example of a animal: ___,-12.4375,-12.4375
327,google/gemma-3-12b-it,animal,en,indefinite_prod,sardine,Name an example of a animal: ___,-19.126846313476562,-9.563423156738281
328,google/gemma-3-12b-it,animal,en,indefinite_prod,scallop,Name an example of a animal: ___,-20.75,-20.75
329,google/gemma-3-12b-it,animal,en,indefinite_prod,scorpion,Name an example of a animal: ___,-17.125,-17.125
330,google/gemma-3-12b-it,animal,en,indefinite_prod,sea urchin,Name an example of a animal: ___,-20.151611328125,-6.717203776041667
331,google/gemma-3-12b-it,animal,en,indefinite_prod,seal,Name an example of a animal: ___,-12.9375,-12.9375
332,google/gemma-3-12b-it,animal,en,indefinite_prod,shark,Name an example of a animal: ___,-10.4375,-10.4375
333,google/gemma-3-12b-it,animal,en,indefinite_prod,sheep,Name an example of a animal: ___,-12.25,-12.25
334,google/gemma-3-12b-it,animal,en,indefinite_prod,shrimp,Name an example of a animal: ___,-15.4375,-15.4375
335,google/gemma-3-12b-it,animal,en,indefinite_prod,skunk,Name an example of a animal: ___,-17.63623046875,-8.818115234375
336,google/gemma-3-12b-it,animal,en,indefinite_prod,sloth,Name an example of a animal: ___,-13.625,-13.625
337,google/gemma-3-12b-it,animal,en,indefinite_prod,slug,Name an example of a animal: ___,-16.25,-16.25
338,google/gemma-3-12b-it,animal,en,indefinite_prod,snail,Name an example of a animal: ___,-13.0,-13.0
339,google/gemma-3-12b-it,animal,en,indefinite_prod,squid,Name an example of a animal: ___,-15.5625,-15.5625
340,google/gemma-3-12b-it,animal,en,indefinite_prod,squirrel,Name an example of a animal: ___,-10.6875,-10.6875
341,google/gemma-3-12b-it,animal,en,indefinite_prod,stingray,Name an example of a animal: ___,-20.18701171875,-10.093505859375
342,google/gemma-3-12b-it,animal,en,indefinite_prod,swordfish,Name an example of a animal: ___,-18.5302734375,-9.26513671875
343,google/gemma-3-12b-it,animal,en,indefinite_prod,tadpole,Name an example of a animal: ___,-16.784912109375,-8.3924560546875
344,google/gemma-3-12b-it,animal,en,indefinite_prod,tiger,Name an example of a animal: ___,-9.125,-9.125
345,google/gemma-3-12b-it,animal,en,indefinite_prod,toucan,Name an example of a animal: ___,-16.0064697265625,-8.00323486328125
346,google/gemma-3-12b-it,animal,en,indefinite_prod,turkey,Name an example of a animal: ___,-14.75,-14.75
347,google/gemma-3-12b-it,animal,en,indefinite_prod,walrus,Name an example of a animal: ___,-16.503204345703125,-8.251602172851562
348,google/gemma-3-12b-it,animal,en,indefinite_prod,warthog,Name an example of a animal: ___,-19.37005615234375,-6.456685384114583
349,google/gemma-3-12b-it,animal,en,indefinite_prod,weasel,Name an example of a animal: ___,-16.09765625,-8.048828125
350,google/gemma-3-12b-it,animal,en,indefinite_prod,whale,Name an example of a animal: ___,-9.8125,-9.8125
351,google/gemma-3-12b-it,animal,en,indefinite_prod,wolf,Name an example of a animal: ___,-10.875,-10.875
352,google/gemma-3-12b-it,animal,en,indefinite_prod,yak,Name an example of a animal: ___,-18.875,-18.875
353,google/gemma-3-12b-it,animal,en,indefinite_prod,zebra,Name an example of a animal: ___,-10.6875,-10.6875
354,google/gemma-3-12b-it,arts and crafts supply,en,generic,bead,One example of a arts and crafts supply is ___.,-14.625,-14.625
355,google/gemma-3-12b-it,arts and crafts supply,en,generic,button,One example of a arts and crafts supply is ___.,-18.25,-18.25
356,google/gemma-3-12b-it,arts and crafts supply,en,generic,canvas,One example of a arts and crafts supply is ___.,-12.375,-12.375
357,google/gemma-3-12b-it,arts and crafts supply,en,generic,cardboard,One example of a arts and crafts supply is ___.,-13.875,-13.875
358,google/gemma-3-12b-it,arts and crafts supply,en,generic,chalk,One example of a arts and crafts supply is ___.,-14.1875,-14.1875
359,google/gemma-3-12b-it,arts and crafts supply,en,generic,charcoal,One example of a arts and crafts supply is ___.,-14.125,-14.125
360,google/gemma-3-12b-it,arts and crafts supply,en,generic,chisel,One example of a arts and crafts supply is ___.,-19.125,-19.125
361,google/gemma-3-12b-it,arts and crafts supply,en,generic,clay,One example of a arts and crafts supply is ___.,-9.0625,-9.0625
362,google/gemma-3-12b-it,arts and crafts supply,en,generic,crayon,One example of a arts and crafts supply is ___.,-11.5,-11.5
363,google/gemma-3-12b-it,arts and crafts supply,en,generic,easel,One example of a arts and crafts supply is ___.,-17.375,-17.375
364,google/gemma-3-12b-it,arts and crafts supply,en,generic,eraser,One example of a arts and crafts supply is ___.,-17.75,-17.75
365,google/gemma-3-12b-it,arts and crafts supply,en,generic,fountain pen,One example of a arts and crafts supply is ___.,-21.36328125,-10.681640625
366,google/gemma-3-12b-it,arts and crafts supply,en,generic,glue,One example of a arts and crafts supply is ___.,-11.0,-11.0
367,google/gemma-3-12b-it,arts and crafts supply,en,generic,ink,One example of a arts and crafts supply is ___.,-16.5,-16.5
368,google/gemma-3-12b-it,arts and crafts supply,en,generic,knitting needle,One example of a arts and crafts supply is ___.,-20.9375,-10.46875
369,google/gemma-3-12b-it,arts and crafts supply,en,generic,loom,One example of a arts and crafts supply is ___.,-17.0,-17.0
370,google/gemma-3-12b-it,arts and crafts supply,en,generic,marble,One example of a arts and crafts supply is ___.,-14.4375,-14.4375
371,google/gemma-3-12b-it,arts and crafts supply,en,generic,marker,One example of a arts and crafts supply is ___.,-18.0,-18.0
372,google/gemma-3-12b-it,arts and crafts supply,en,generic,mold,One example of a arts and crafts supply is ___.,-18.0,-18.0
373,google/gemma-3-12b-it,arts and crafts supply,en,generic,needle,One example of a arts and crafts supply is ___.,-16.125,-16.125
374,google/gemma-3-12b-it,arts and crafts supply,en,generic,paint,One example of a arts and crafts supply is ___.,-9.0,-9.0
375,google/gemma-3-12b-it,arts and crafts supply,en,generic,paintbrush,One example of a arts and crafts supply is ___.,-14.3125,-14.3125
376,google/gemma-3-12b-it,arts and crafts supply,en,generic,palette,One example of a arts and crafts supply is ___.,-19.25,-19.25
377,google/gemma-3-12b-it,arts and crafts supply,en,generic,paper,One example of a arts and crafts supply is ___.,-10.25,-10.25
378,google/gemma-3-12b-it,arts and crafts supply,en,generic,patch,One example of a arts and crafts supply is ___.,-22.5,-22.5
379,google/gemma-3-12b-it,arts and crafts supply,en,generic,pen,One example of a arts and crafts supply is ___.,-16.25,-16.25
380,google/gemma-3-12b-it,arts and crafts supply,en,generic,pencil,One example of a arts and crafts supply is ___.,-13.0,-13.0
381,google/gemma-3-12b-it,arts and crafts supply,en,generic,pencil sharpener,One example of a arts and crafts supply is ___.,-18.032928466796875,-6.010976155598958
382,google/gemma-3-12b-it,arts and crafts supply,en,generic,pin,One example of a arts and crafts supply is ___.,-17.375,-17.375
383,google/gemma-3-12b-it,arts and crafts supply,en,generic,pincushion,One example of a arts and crafts supply is ___.,-19.0703125,-6.356770833333333
384,google/gemma-3-12b-it,arts and crafts supply,en,generic,pom-pom,One example of a arts and crafts supply is ___.,-22.15234375,-7.384114583333333
385,google/gemma-3-12b-it,arts and crafts supply,en,generic,ribbon,One example of a arts and crafts supply is ___.,-14.5625,-14.5625
386,google/gemma-3-12b-it,arts and crafts supply,en,generic,scissors,One example of a arts and crafts supply is ___.,-12.25,-12.25
387,google/gemma-3-12b-it,arts and crafts supply,en,generic,sequin,One example of a arts and crafts supply is ___.,-21.703125,-10.8515625
388,google/gemma-3-12b-it,arts and crafts supply,en,generic,sewing kit,One example of a arts and crafts supply is ___.,-21.375,-10.6875
389,google/gemma-3-12b-it,arts and crafts supply,en,generic,sewing machine,One example of a arts and crafts supply is ___.,-18.625,-9.3125
390,google/gemma-3-12b-it,arts and crafts supply,en,generic,stamp,One example of a arts and crafts supply is ___.,-18.625,-18.625
391,google/gemma-3-12b-it,arts and crafts supply,en,generic,tape,One example of a arts and crafts supply is ___.,-16.875,-16.875
392,google/gemma-3-12b-it,arts and crafts supply,en,generic,thimble,One example of a arts and crafts supply is ___.,-27.46875,-13.734375
393,google/gemma-3-12b-it,arts and crafts supply,en,generic,thread,One example of a arts and crafts supply is ___.,-15.125,-15.125
394,google/gemma-3-12b-it,arts and crafts supply,en,generic,wire,One example of a arts and crafts supply is ___.,-18.375,-18.375
395,google/gemma-3-12b-it,arts and crafts supply,en,generic,wire cutters,One example of a arts and crafts supply is ___.,-23.34375,-11.671875
396,google/gemma-3-12b-it,arts and crafts supply,en,generic,wrapping paper,One example of a arts and crafts supply is ___.,-19.377517700195312,-9.688758850097656
397,google/gemma-3-12b-it,arts and crafts supply,en,generic,yarn,One example of a arts and crafts supply is ___.,-13.8125,-13.8125
398,google/gemma-3-12b-it,arts and crafts supply,en,indefinite_prod,bead,Name an example of a arts and crafts supply: ___,-9.1875,-9.1875
399,google/gemma-3-12b-it,arts and crafts supply,en,indefinite_prod,button,Name an example of a arts and crafts supply: ___,-12.5,-12.5
400,google/gemma-3-12b-it,arts and crafts supply,en,indefinite_prod,canvas,Name an example of a arts and crafts supply: ___,-9.5,-9.5
401,google/gemma-3-12b-it,arts and crafts supply,en,indefinite_prod,cardboard,Name an example of a arts and crafts supply: ___,-11.6875,-11.6875
402,google/gemma-3-12b-it,arts and crafts supply,en,indefinite_prod,chalk,Name an example of a arts and crafts supply: ___,-10.0625,-10.0625
403,google/gemma-3-12b-it,arts and crafts supply,en,indefinite_prod,charcoal,Name an example of a arts and crafts supply: ___,-12.375,-12.375
404,google/gemma-3-12b-it,arts and crafts supply,en,indefinite_prod,chisel,Name an example of a arts and crafts supply: ___,-14.3125,-14.3125
405,google/gemma-3-12b-it,arts and crafts supply,en,indefinite_prod,clay,Name an example of a arts and crafts supply: ___,-5.15625,-5.15625
