,concept,spanish,spanish_to_eng,german,german_to_eng,english,typ_es,typ_de,typ_en
1931,intelligence,Trabajar,to work,,,,0.32,,
1932,intelligence,Escribir,to write,,,,0.52,,
1933,intelligence,Universidad,university,,,,0.48,,
1934,intelligence,Voluntad,will,,,,0.36000000000000004,,
1935,intelligence,Sabiduría,wisdom,,,,0.7933333333333333,,
1936,intelligence,Sabio,wise,,,,0.82,,
1937,intelligence,Mujer,woman,,,,0.32,,
1938,intelligence,Palabras,words,,,,0.5466666666666667,,
1939,intelligence,Trabajo,work,,,,0.3466666666666667,,
1940,jewelry,,,,,anklet,,,0.44927824788451953
1941,jewelry,,,,,barrette,,,0.24007936507936503
1942,jewelry,,,,,bracelet,,,0.7448149991703998
1943,jewelry,,,,,brooch,,,0.3805218289847585
1944,jewelry,,,,,crown,,,0.2900510204081632
1945,jewelry,,,,,cufflink,,,0.2998363902523034
1946,jewelry,,,,,earring,,,0.8182444061962134
1947,jewelry,,,,,hairpin,,,0.24198250728862972
1948,jewelry,,,,,jewelry,,,0.705952380952381
1949,jewelry,,,,,locket,,,0.48137755102040813
1950,jewelry,,,,,necklace,,,0.8545856896975658
1951,jewelry,,,,,pocket watch,,,0.2492118798739007
1952,jewelry,,,,,ring,,,0.834245893479343
1953,jewelry,,,,,tiara,,,0.2553509208561473
1954,jewelry,,,,,watch,,,0.5768067226890755
1955,kitchen appliance,,,,,blender,,,0.5714285714285714
1956,kitchen appliance,,,,,burner,,,0.3042016806722689
1957,kitchen appliance,,,,,coffeemaker,,,0.662386302835741
1958,kitchen appliance,,,,,cooker,,,0.40476190476190477
1959,kitchen appliance,,,,,dishwasher,,,0.7012471655328799
1960,kitchen appliance,,,,,food processor,,,0.4287296313874386
1961,kitchen appliance,,,,,freezer,,,0.5221483942414175
1962,kitchen appliance,,,,,hotplate,,,0.18131868131868126
1963,kitchen appliance,,,,,icemaker,,,0.2730560578661844
1964,kitchen appliance,,,,,juicer,,,0.3279711884753901
1965,kitchen appliance,,,,,microwave,,,0.8081134892981583
1966,kitchen appliance,,,,,mixer,,,0.45085620455078584
1967,kitchen appliance,,,,,oven,,,0.7881773399014779
1968,kitchen appliance,,,,,refrigerator,,,0.8455284552845528
1969,kitchen appliance,,,,,slicer,,,0.18571428571428572
1970,kitchen appliance,,,,,stove,,,0.761344537815126
1971,kitchen appliance,,,,,toaster,,,0.695578231292517
1972,kitchen appliance,,,,,toaster oven,,,0.5787059009650372
1973,kitchen appliance,,,,,waffle iron,,,0.2944945420028476
1974,kitchen appliance,,,,,water filter,,,0.17370129870129863
1975,kitchen tool,,,,,bottle opener,,,0.5303803339517625
1976,kitchen tool,,,,,can opener,,,0.7397108843537415
1977,kitchen tool,,,,,cleaver,,,0.35244210043567986
1978,kitchen tool,,,,,corkscrew,,,0.3102968460111316
1979,kitchen tool,,,,,eggbeater,,,0.4257028112449799
1980,kitchen tool,,,,,funnel,,,0.3396825396825397
1981,kitchen tool,,,,,grater,,,0.5678172503569329
1982,kitchen tool,,,,,grinder,,,0.38695652173913037
1983,kitchen tool,,,,,icepick,,,0.1612554112554112
1984,kitchen tool,,,,,juicer,,,0.3095238095238095
1985,kitchen tool,,,,,kettle,,,0.5482374768089053
1986,kitchen tool,,,,,knife,,,0.8871037776812852
1987,kitchen tool,,,,,ladle,,,0.6339538013007401
1988,kitchen tool,,,,,measuring cup,,,0.7755102040816327
1989,kitchen tool,,,,,nutcracker,,,0.1742543171114599
1990,kitchen tool,,,,,peeler,,,0.6392212057236687
1991,kitchen tool,,,,,pepper mill,,,0.3244239631336406
1992,kitchen tool,,,,,rolling pin,,,0.6237695078031213
1993,kitchen tool,,,,,scoop,,,0.4343817527010804
1994,kitchen tool,,,,,sifter,,,0.2975295381310418
1995,kitchen tool,,,,,skewer,,,0.21428571428571427
1996,kitchen tool,,,,,spatula,,,0.7675324675324676
1997,kitchen tool,,,,,spoon,,,0.781874039938556
1998,kitchen tool,,,,,strainer,,,0.6129251700680272
1999,kitchen tool,,,,,timer,,,0.3827079218784288
2000,kitchen tool,,,,,tongs,,,0.5999502239920359
2001,kitchen tool,,,,,whisk,,,0.6717687074829932
2002,lighting,,,,,candelabra,,,0.2516233766233766
2003,lighting,,,,,candle,,,0.6003596841035265
2004,lighting,,,,,chandelier,,,0.5749128919860628
2005,lighting,,,,,flashbulb,,,0.32993197278911557
2006,lighting,,,,,flashlight,,,0.7588652482269503
2007,lighting,,,,,headlamp,,,0.4524167561761546
2008,lighting,,,,,headlight,,,0.5413454270597127
2009,lighting,,,,,lamp,,,0.8924857299241535
2010,lighting,,,,,lantern,,,0.5620205529020118
2011,lighting,,,,,lightbulb,,,0.791821273964131
2012,lighting,,,,,lighter,,,0.40845585546046376
2013,lighting,,,,,match,,,0.3090062111801242
2014,lighting,,,,,penlight,,,0.22796352583586615
2015,lighting,,,,,streetlight,,,0.6418252694336163
2016,lighting,,,,,taillight,,,0.2984126984126984
2017,lighting,,,,,torch,,,0.37156931738212523
2018,mammal,,,,,aardvark,,,0.1342512908777968
2019,mammal,,,,,alpaca,,,0.2944945420028476
2020,mammal,,,,,anteater,,,0.20408163265306115
2021,mammal,,,,,antelope,,,0.39867109634551495
2022,mammal,,,,,badger,,,0.32530120481927705
2023,mammal,,,,,bat,,,0.27046680741262025
2024,mammal,,,,,bear,,,0.7729941291585127
2025,mammal,,,,,beaver,,,0.5243568691844555
2026,mammal,,,,,bison,,,0.4191883650011729
2027,mammal,,,,,boar,,,0.369187675070028
2028,mammal,,,,,bull,,,0.5757421150278293
2029,mammal,,,,,calf,,,0.6358114674441205
2030,mammal,,,,,camel,,,0.48007774538386777
2031,mammal,,,,,cat,,,0.837763012181617
2032,mammal,,,,,cheetah,,,0.5765701629489005
2033,mammal,,,,,chihuahua,,,0.5697278911564625
2034,mammal,,,,,chinchilla,,,0.14285714285714285
2035,mammal,,,,,chipmunk,,,0.4571428571428572
2036,mammal,,,,,cougar,,,0.47009148486981006
2037,mammal,,,,,cow,,,0.8289707187222716
2038,mammal,,,,,coyote,,,0.5613017934446505
2039,mammal,,,,,dalmatian,,,0.530815544608648
2040,mammal,,,,,deer,,,0.7702093824542803
2041,mammal,,,,,dog,,,0.9229024943310659
2042,mammal,,,,,dolphin,,,0.4963556851311954
2043,mammal,,,,,donkey,,,0.6316064887493458
2044,mammal,,,,,elephant,,,0.7192239858906525
2045,mammal,,,,,ferret,,,0.3944914551186328
2046,mammal,,,,,fox,,,0.6503401360544218
2047,mammal,,,,,gazelle,,,0.3442340791738382
2048,mammal,,,,,giraffe,,,0.6503095620270579
2049,mammal,,,,,goat,,,0.680672268907563
2050,mammal,,,,,gopher,,,0.33843537414965985
2051,mammal,,,,,gorilla,,,0.7585825027685492
2052,mammal,,,,,groundhog,,,0.3969150450878026
2053,mammal,,,,,guinea pig,,,0.5316455696202531
2054,mammal,,,,,hamster,,,0.5450372920252438
2055,mammal,,,,,hedgehog,,,0.32220888355342137
2056,mammal,,,,,hippopotamus,,,0.425287356321839
2057,mammal,,,,,horse,,,0.8426807760141094
2058,mammal,,,,,hyena,,,0.2995073891625616
2059,mammal,,,,,kangaroo,,,0.4538878842676311
2060,mammal,,,,,kitten,,,0.7992673992673993
2061,mammal,,,,,koala,,,0.4058519793459552
2062,mammal,,,,,lamb,,,0.6021645021645021
2063,mammal,,,,,leopard,,,0.5772929861599811
2064,mammal,,,,,lion,,,0.7732522796352583
2065,mammal,,,,,llama,,,0.39460641399416907
2066,mammal,,,,,manatee,,,0.21760797342192686
2067,mammal,,,,,meerkat,,,0.17478991596638652
2068,mammal,,,,,mole,,,0.21539218096877305
2069,mammal,,,,,mongoose,,,0.22579801151229725
2070,mammal,,,,,monkey,,,0.8362760834670947
2071,mammal,,,,,moose,,,0.5445578231292517
2072,mammal,,,,,mouse,,,0.5348837209302325
2073,mammal,,,,,orangutan,,,0.47460317460317464
2074,mammal,,,,,otter,,,0.32629870129870125
2075,mammal,,,,,panda,,,0.5906502135738015
2076,mammal,,,,,panther,,,0.5186460126219162
2077,mammal,,,,,pig,,,0.7584183673469388
2078,mammal,,,,,piglet,,,0.5008210180623973
2079,mammal,,,,,platypus,,,0.19102990033222583
2080,mammal,,,,,polar bear,,,0.5986394557823129
2081,mammal,,,,,pony,,,0.6607142857142857
2082,mammal,,,,,poodle,,,0.6455696202531646
2083,mammal,,,,,porcupine,,,0.2874564459930313
2084,mammal,,,,,possum,,,0.39455782312925164
2085,mammal,,,,,pug,,,0.5535092085614733
2086,mammal,,,,,puppy,,,0.8452380952380952
2087,mammal,,,,,rabbit,,,0.7332185886402753
2088,mammal,,,,,raccoon,,,0.5945092322643343
2089,mammal,,,,,ram,,,0.3781512605042016
2090,mammal,,,,,rat,,,0.4621848739495798
2091,mammal,,,,,reindeer,,,0.4024009603841536
2092,mammal,,,,,rhinoceros,,,0.33746082702744024
2093,mammal,,,,,seal,,,0.38345511043923747
2094,mammal,,,,,sheep,,,0.6732205077152812
2095,mammal,,,,,skunk,,,0.4104745512662896
2096,mammal,,,,,sloth,,,0.2992432928227471
2097,mammal,,,,,squirrel,,,0.6240866717057193
2098,mammal,,,,,tiger,,,0.7057823129251701
2099,mammal,,,,,walrus,,,0.2547856351843062
2100,mammal,,,,,warthog,,,0.18181818181818182
2101,mammal,,,,,weasel,,,0.28780148423005564
2102,mammal,,,,,whale,,,0.5106732348111659
2103,mammal,,,,,wolf,,,0.6895207521210731
2104,mammal,,,,,yak,,,0.20987654320987645
2105,mammal,,,,,zebra,,,0.6087394957983193
2106,medical equipment,,,,,bandage,,,0.7442022263450835
2107,medical equipment,,,,,bedpan,,,0.36839974084872035
2108,medical equipment,,,,,brace,,,0.4716286514605842
2109,medical equipment,,,,,cane,,,0.3938540933614825
2110,medical equipment,,,,,crutch,,,0.6016628873771731
2111,medical equipment,,,,,defibrillator,,,0.6418367346938776
2112,medical equipment,,,,,eye patch,,,0.252424374004921
2113,medical equipment,,,,,eyedropper,,,0.3029947611228399
2114,medical equipment,,,,,first-aid kit,,,0.7986095537115946
2115,medical equipment,,,,,gauze,,,0.6019116507362439
2116,medical equipment,,,,,gurney,,,0.536379769299024
2117,medical equipment,,,,,hearing aid,,,0.4086167800453514
2118,medical equipment,,,,,ice pack,,,0.4094799210006583
2119,medical equipment,,,,,inhaler,,,0.4626623376623376
2120,medical equipment,,,,,penlight,,,0.25892857142857145
2121,medical equipment,,,,,pillbox,,,0.27598481252966295
2122,medical equipment,,,,,plaster cast,,,0.34523809523809523
2123,medical equipment,,,,,scalpel,,,0.7073247903812688
2124,medical equipment,,,,,sling,,,0.4774134372850264
2125,medical equipment,,,,,stethoscope,,,0.9042980828695114
2126,medical equipment,,,,,stretcher,,,0.6309109009457441
2127,medical equipment,,,,,swab,,,0.41392557022809123
2128,medical equipment,,,,,syringe,,,0.7082993197278912
2129,medical equipment,,,,,tweezers,,,0.29885057471264365
2130,medical equipment,,,,,vial,,,0.3723089235694278
2131,medical equipment,,,,,walker,,,0.4404546628778094
2132,medical equipment,,,,,wheelchair,,,0.6766796606282962
2133,musical instrument,,,Akkordeon,accordion,accordion,,0.7833333333333333,0.4333868378812199
2134,musical instrument,,,Dudelsack,bagpipes,bagpipe,,0.525,0.329770003239391
2135,musical instrument,,,,,banjo,,,0.553444366252248
2136,musical instrument,,,Fagott,bassoon,bassoon,,0.6083333333333333,0.22548531607765052
2137,musical instrument,,,Schelle,bells,bell,,0.4583333333333333,0.2938127632005183
2138,musical instrument,,,,,bongo,,,0.3324632178452776
2139,musical instrument,,,Cello,cello,cello,,0.7833333333333333,0.5340566606389391
2140,musical instrument,,,,,chime,,,0.16983345062162788
2141,musical instrument,,,Klarinette,clarinet,clarinet,,0.7916666666666666,0.6523493118177504
2142,musical instrument,,,,,cymbal,,,0.38362244897959175
2143,musical instrument,,,Trommel,drum,drum,,0.7916666666666666,0.7983993597438975
2144,musical instrument,,,Flöte,flute,flute,,0.9583333333333334,0.7733398121153222
2145,musical instrument,,,,,french horn,,,0.42994725980279747
2146,musical instrument,,,,,gong,,,0.17724046140195202
2147,musical instrument,,,Gitarre,guitar,guitar,,0.9500000000000001,0.9392672731743301
2148,musical instrument,,,Mundharmonika,harmonica,harmonica,,0.6,0.557541637344593
2149,musical instrument,,,Harfe,harp,harp,,0.725,0.4313550707639377
2150,musical instrument,,,,,horn,,,0.5257320319432119
2151,musical instrument,,,,,kazoo,,,0.16449471354806983
2152,musical instrument,,,Keyboard,keyboard,keyboard,,0.6491228070175439,0.7165787663379959
2153,musical instrument,,,Mandoline,mandolin,mandolin,,0.5583333333333333,0.27472527472527475
2154,musical instrument,,,Orgel,organ,organ,,0.8416666666666667,0.4732142857142857
2155,musical instrument,,,Klavier,piano ,piano,,0.9833333333333334,0.8980967667966063
2156,musical instrument,,,,,recorder,,,0.3465213358070501
2157,musical instrument,,,Saxophon,saxophone,saxophone,,0.8083333333333332,0.710204081632653
2158,musical instrument,,,Tamburin,tambourine,tambourine,,0.4833333333333334,0.4749811035525321
2159,musical instrument,,,Triangel,triangle,triangle,,0.5583333333333333,0.23801020408163256
2160,musical instrument,,,Posaune,trombone,trombone,,0.7916666666666666,0.6073210236475542
2161,musical instrument,,,Trompete,trumpet,trumpet,,0.9500000000000001,0.8232112121957217
2162,musical instrument,,,Tuba,tuba,tuba,,0.5833333333333334,0.5633116883116883
2163,musical instrument,,,,,ukulele,,,0.3991422656018929
2164,musical instrument,,,Geige,violin,violin,,0.9833333333333334,0.846394557823129
2165,musical instrument,,,Xylophon,xylophone,xylophone,,0.5333333333333333,0.3996598639455783
2166,musical instrument,,,Balalaika,balalaika,,,0.42105263157894735,
2167,musical instrument,,,Bongo,bongo drums,,,0.4166666666666667,
2168,musical instrument,,,Kastagnette,castanets,,,0.3235294117647059,
2169,musical instrument,,,Kontrabass,double bass,,,0.6916666666666668,
2170,musical instrument,,,Schlagzeug,drumkit,,,0.8416666666666667,
2171,musical instrument,,,E-Gitarre,electric guitar,,,0.775,
2172,musical instrument,,,Fanfare,fanfare,,,0.4561403508771929,
2173,musical instrument,,,Querflöte,flute,,,0.8583333333333334,
2174,musical instrument,,,Cembalo,harpsichord,,,0.6666666666666666,
2175,musical instrument,,,Pauke,kettledrum,,,0.775,
2176,musical instrument,,,Leier,lyre,,,0.2833333333333334,
2177,musical instrument,,,Oboe,oboe,,,0.725,
2178,musical instrument,,,Panflöte,panpipes,,,0.6666666666666666,
2179,musical instrument,,,Piccoloflöte,piccolo,,,0.5833333333333334,
2180,musical instrument,,,Rassel,rattle,,,0.3499999999999999,
2181,musical instrument,,,Blechtrommel,tin drum,,,0.5175438596491228,
2182,musical instrument,,,Bratsche,viola,,,0.6583333333333333,
2183,office supply,,,,,binder,,,0.4079173838209983
2184,office supply,,,,,clipboard,,,0.3795918367346938
2185,office supply,,,,,envelope,,,0.5697478991596638
2186,office supply,,,,,eraser,,,0.3776683087027914
2187,office supply,,,,,file,,,0.6710963455149502
2188,office supply,,,,,folder,,,0.5948867459071542
2189,office supply,,,,,fountain pen,,,0.38775510204081637
2190,office supply,,,,,glue,,,0.24854227405247806
2191,office supply,,,,,highlighter,,,0.5054945054945055
2192,office supply,,,,,ink,,,0.4356009070294785
2193,office supply,,,,,notebook,,,0.5528970208773164
2194,office supply,,,,,notepad,,,0.6523235800344234
2195,office supply,,,,,paper,,,0.8386554621848739
2196,office supply,,,,,paperclip,,,0.6916256157635468
2197,office supply,,,,,pen,,,0.8659863945578231
2198,office supply,,,,,pencil,,,0.6239067055393586
2199,office supply,,,,,pencil sharpener,,,0.34693877551020397
2200,office supply,,,,,punch,,,0.1815126050420168
2201,office supply,,,,,rubber band,,,0.3707482993197279
2202,office supply,,,,,scissors,,,0.5111423879896785
2203,office supply,,,,,staple,,,0.5906362545018008
2204,office supply,,,,,stapler,,,0.7334453781512604
2205,office supply,,,,,tack,,,0.15805471124620057
2206,office supply,,,,,tape,,,0.5127844241144733
2207,office supply,,,,,thumbtack,,,0.2804878048780487
2208,outerwear,,,,,apron,,,0.2242524916943521
2209,outerwear,,,,,blazer,,,0.625
2210,outerwear,,,,,cape,,,0.2857142857142857
2211,outerwear,,,,,cloak,,,0.3324632178452776
2212,outerwear,,,,,coat,,,0.8989547038327527
2213,outerwear,,,,,coverall,,,0.37647058823529406
2214,outerwear,,,,,fur coat,,,0.5545675413022352
2215,outerwear,,,,,glove,,,0.5428041346408693
2216,outerwear,,,,,jacket,,,0.8960753532182103
2217,outerwear,,,,,jumpsuit,,,0.3440643863179074
2218,outerwear,,,,,lab coat,,,0.24729064039408857
2219,outerwear,,,,,overalls,,,0.3968253968253968
2220,outerwear,,,,,raincoat,,,0.7629737609329447
2221,outerwear,,,,,scarf,,,0.596745027124774
2222,outerwear,,,,,shawl,,,0.4912891986062718
2223,outerwear,,,,,snowsuit,,,0.49234693877551017
2224,part of car,,,,,airbag,,,0.40224089635854343
2225,part of car,,,,,brake,,,0.6574870912220311
2226,part of car,,,,,bumper,,,0.7225461613216714
2227,part of car,,,,,car door,,,0.731812725090036
2228,part of car,,,,,car seat,,,0.5737743373211354
2229,part of car,,,,,dashboard,,,0.6333819241982507
2230,part of car,,,,,engine,,,0.8893957583033212
2231,part of car,,,,,exhaust pipe,,,0.4016439909297051
2232,part of car,,,,,gasket,,,0.1649659863945577
2233,part of car,,,,,gearshift,,,0.4033613445378151
2234,part of car,,,,,grille,,,0.260142611261372
2235,part of car,,,,,handbrake,,,0.3180686908909905
2236,part of car,,,,,headlight,,,0.7103875257968355
2237,part of car,,,,,headrest,,,0.3042016806722689
2238,part of car,,,,,hubcap,,,0.3653798868945168
2239,part of car,,,,,license plate,,,0.4064625850340136
2240,part of car,,,,,odometer,,,0.3754152823920265
2241,part of car,,,,,pedal,,,0.5063168124392614
2242,part of car,,,,,rearview mirror,,,0.5769557823129252
2243,part of car,,,,,rim,,,0.3011904761904762
2244,part of car,,,,,roof rack,,,0.1417497231450719
2245,part of car,,,,,seatbelt,,,0.5817555938037866
2246,part of car,,,,,spark plug,,,0.2671614100185528
2247,part of car,,,,,speedometer,,,0.47746031746031736
2248,part of car,,,,,steering wheel,,,0.8417767106842736
2249,part of car,,,,,sunroof,,,0.34789915966386553
2250,part of car,,,,,taillight,,,0.48578883608237805
2251,part of car,,,,,wheel,,,0.796147672552167
2252,part of car,,,,,windshield,,,0.6961451247165532
2253,part of car,,,,,windshield wiper,,,0.5795395081109367
2254,personal hygiene item,,,,,clipper,,,0.4892455858747994
2255,personal hygiene item,,,,,comb,,,0.6571428571428571
2256,personal hygiene item,,,,,curling iron,,,0.2358003442340792
2257,personal hygiene item,,,,,deodorant,,,0.84791280148423
2258,personal hygiene item,,,,,diaper,,,0.29890492782478845
2259,personal hygiene item,,,,,eyeliner,,,0.262985194077631
2260,personal hygiene item,,,,,flatiron,,,0.2048192771084337
2261,personal hygiene item,,,,,floss,,,0.6678814382896016
2262,personal hygiene item,,,,,hairbrush,,,0.6903061224489796
2263,personal hygiene item,,,,,hairdryer,,,0.4472049689440994
2264,personal hygiene item,,,,,hairspray,,,0.32653061224489793
2265,personal hygiene item,,,,,lip balm,,,0.4517625231910946
2266,personal hygiene item,,,,,lip gloss,,,0.26235827664399086
2267,personal hygiene item,,,,,lipstick,,,0.30107773446457237
2268,personal hygiene item,,,,,makeup,,,0.45918367346938777
2269,personal hygiene item,,,,,mascara,,,0.27173913043478254
2270,personal hygiene item,,,,,nail clippers,,,0.618280503690838
2271,personal hygiene item,,,,,nail file,,,0.4501800720288115
2272,personal hygiene item,,,,,nail polish,,,0.2873563218390805
2273,personal hygiene item,,,,,perfume,,,0.3870593692022263
2274,personal hygiene item,,,,,razor,,,0.6483696927046679
2275,personal hygiene item,,,,,shaving cream,,,0.6065540194572453
2276,personal hygiene item,,,,,shower cap,,,0.3069847657372808
2277,personal hygiene item,,,,,soap,,,0.8899335014904837
2278,personal hygiene item,,,,,swab,,,0.41428571428571426
2279,personal hygiene item,,,,,toilet paper,,,0.744265147919633
2280,personal hygiene item,,,,,toothbrush,,,0.884588318085855
2281,personal hygiene item,,,,,toothpaste,,,0.8482237339380196
2282,personal hygiene item,,,,,toothpick,,,0.3392857142857143
2283,personal hygiene item,,,,,tweezers,,,0.46598639455782304
2284,personal hygiene item,,,,,washcloth,,,0.6363636363636364
2285,plant,,,,,aloe,,,0.5653988868274583
2286,plant,,,,,apple tree,,,0.5097123186624047
2287,plant,,,,,artichoke,,,0.2708283313325329
2288,plant,,,,,arugula,,,0.2736305048335123
2289,plant,,,,,asparagus,,,0.294862772695285
2290,plant,,,,,bamboo,,,0.47237796217388056
2291,plant,,,,,basil,,,0.4517662486681419
2292,plant,,,,,bok choy,,,0.1920768307322929
2293,plant,,,,,bonsai,,,0.44948979591836735
2294,plant,,,,,broccoli,,,0.35874108679616423
2295,plant,,,,,bush,,,0.7203240846900558
2296,plant,,,,,cabbage,,,0.3939975990396158
2297,plant,,,,,cactus,,,0.6073858114674441
2298,plant,,,,,chive,,,0.29846938775510207
2299,plant,,,,,cilantro,,,0.33163265306122447
2300,plant,,,,,clover,,,0.48979591836734687
2301,plant,,,,,corn,,,0.5496777658431793
2302,plant,,,,,daisy,,,0.7363550071191266
2303,plant,,,,,dandelion,,,0.6063913937668091
2304,plant,,,,,fern,,,0.682593037214886
2305,plant,,,,,flower,,,0.8744735989633947
2306,plant,,,,,grapevine,,,0.41587301587301584
2307,plant,,,,,grass,,,0.6336365871649864
2308,plant,,,,,hedge,,,0.5003688222276862
2309,plant,,,,,ivy,,,0.6509680795395081
2310,plant,,,,,kale,,,0.3512219702695893
2311,plant,,,,,lavender,,,0.5056689342403629
2312,plant,,,,,leek,,,0.2533822517771153
2313,plant,,,,,lettuce,,,0.4802246479987344
2314,plant,,,,,marijuana,,,0.42857142857142855
2315,plant,,,,,mint,,,0.3688222276862552
2316,plant,,,,,moss,,,0.3379958725063058
2317,plant,,,,,orchid,,,0.6511846117757448
2318,plant,,,,,palm tree,,,0.5630797773654916
2319,plant,,,,,parsley,,,0.40206427398545624
2320,plant,,,,,pine tree,,,0.5265306122448979
2321,plant,,,,,plant,,,0.8465699532825177
2322,plant,,,,,poinsettia,,,0.5630252100840336
2323,plant,,,,,poppy,,,0.4418367346938775
2324,plant,,,,,rose,,,0.8331751305173232
2325,plant,,,,,seaweed,,,0.2606642657062824
2326,plant,,,,,spinach,,,0.40199335548172754
2327,plant,,,,,sunflower,,,0.7627851140456183
2328,plant,,,,,tree,,,0.7680272108843537
2329,plant,,,,,tulip,,,0.6901748040988547
2330,plant,,,,,tumbleweed,,,0.20099667774086377
2331,plant,,,,,weed,,,0.5207303974221268
2332,profession,,,Schauspieler,actor,,,0.75,
2333,profession,,,Fluglotse,air-traffic controller,,,0.7083333333333334,
2334,profession,,,Flugzeugbauer,aircraft manufacturer,,,0.6491228070175439,
2335,profession,,,Anästhesist,anaesthetist,,,0.6583333333333333,
2336,profession,,,Archäologe,archaeologist,,,0.6416666666666667,
2337,profession,,,Architekt,architect,,,0.8083333333333332,
2338,profession,,,Künstler,artist,,,0.5666666666666667,
2339,profession,,,Steuerfachangestellter,assistant tax consultant,,,0.5416666666666666,
2340,profession,,,Gerichtsvollzieher,bailiff,,,0.5666666666666667,
2341,profession,,,Bäcker,baker,,,0.9,
2342,profession,,,Bankkaufmann,banker,,,0.7583333333333333,
2343,profession,,,Kosmetiker,beautician,,,0.7000000000000001,
2344,profession,,,Biologe,biologist,,,0.7083333333333334,
2345,profession,,,Schmied,blacksmith,,,0.6833333333333332,
2346,profession,,,Bodygard,bodyguard,,,0.3947368421052631,
2347,profession,,,Heizer,boilerman,,,0.4083333333333334,
2348,profession,,,Buchbinder,bookbinder,,,0.5750000000000001,
2349,profession,,,Buchhalter,bookkeeper,,,0.6749999999999999,
2350,profession,,,Buchhändler,bookseller,,,0.7666666666666666,
2351,profession,,,Broker,broker,,,0.2708333333333333,
2352,profession,,,Bauarbeiter,builder,,,0.7583333333333333,
2353,profession,,,Bauingenieur,building engineer,,,0.7333333333333334,
2354,profession,,,Busfahrer,bus driver,,,0.8583333333333334,
2355,profession,,,Betriebswirt,business economist,,,0.5750000000000001,
2356,profession,,,Fleischer,butcher,,,0.8166666666666668,
2357,profession,,,Kapitän,captain,,,0.7666666666666666,
2358,profession,,,Kfz-Mechaniker,car mechanic,,,0.8333333333333334,
2359,profession,,,Kardiologe,cardiologist,,,0.6583333333333333,
2360,profession,,,Zimmermann,carpenter,,,0.8166666666666668,
2361,profession,,,Sachbearbeiter,case worker,,,0.5333333333333333,
2362,profession,,,Kassierer,cashier,,,0.5964912280701754,
2363,profession,,,Chauffeur,chauffeur,,,0.5666666666666667,
2364,profession,,,Chemieingenieur,chemical engineer,,,0.5833333333333334,
2365,profession,,,Chemiker,chemist,,,0.7000000000000001,
2366,profession,,,Schornsteinfeger,chimney sweep,,,0.8166666666666668,
2367,profession,,,Reinigungskraft,cleaner,,,0.5350877192982456,
2368,profession,,,Kommunikationsassistent,communications assistant,,,0.375,
2369,profession,,,Computerfachmann,computer expert,,,0.6,
2370,profession,,,Informatiker,computer scientist,,,0.725,
2371,profession,,,Schaffner,conductor,,,0.6749999999999999,
2372,profession,,,Konditor,confectioner,,,0.75,
2373,profession,,,Restaurator,conservator,,,0.6166666666666667,
2374,profession,,,Koch,cook,,,0.9500000000000001,
2375,profession,,,Gerichtshilfe,court assistant,,,0.4333333333333333,
2376,profession,,,Handwerker,craftsman,,,0.7916666666666666,
2377,profession,,,Kranführer,crane operator,,,0.6833333333333332,
2378,profession,,,Tänzer,dancer,,,0.5,
2379,profession,,,Zahnarzthelfer,dental assistant,,,0.6916666666666668,
2380,profession,,,Zahnarzt,dentist,,,0.9583333333333334,
2381,profession,,,Designer,designer,,,0.6166666666666667,
2382,profession,,,Diätassistent,dietician,,,0.4333333333333333,
2383,profession,,,Regisseur,director,,,0.65,
2384,profession,,,Arzt,doctor,,,0.9333333333333332,
2385,profession,,,Arzthelfer,doctor's assistant,,,0.6416666666666667,
2386,profession,,,Portier,doorman,,,0.3859649122807018,
2387,profession,,,Kraftfahrer,driver,,,0.6749999999999999,
2388,profession,,,Fahrlehrer,driving instructor,,,0.6,
2389,profession,,,Volkswirt,economist,,,0.6,
2390,profession,,,Redakteur,editor,,,0.7000000000000001,
2391,profession,,,Pädagoge,educationist,,,0.6666666666666666,
2392,profession,,,Erzieher,educator,,,0.7166666666666667,
2393,profession,,,Elektriker,electrician,,,0.8583333333333334,
2394,profession,,,Ingenieur,engineer,,,0.8083333333333332,
2395,profession,,,Eventmanager,event manager,,,0.3666666666666667,
2396,profession,,,Forscher,explorer,,,0.5083333333333333,
2397,profession,,,Bauer,farmer,,,0.8166666666666668,
2398,profession,,,Modedesigner,fashion designer,,,0.6416666666666667,
2399,profession,,,Feuerwehrmann,fireman,,,0.7583333333333333,
2400,profession,,,Fischer,fisherman,,,0.7166666666666667,
2401,profession,,,Installateur,fitter,,,0.7333333333333334,
2402,profession,,,Fliesenleger,floor tiler,,,0.7916666666666666,
2403,profession,,,Florist,florist,,,0.75,
2404,profession,,,Lebensmittelkontrolleur,food inspector,,,0.4666666666666666,
2405,profession,,,Förster,forester,,,0.7666666666666666,
2406,profession,,,Obstbauer,fruit farmer,,,0.5499999999999999,
2407,profession,,,Restaurantfachmann,fully qualified waiter,,,0.5666666666666667,
2408,profession,,,Gärtner,gardener,,,0.7583333333333333,
2409,profession,,,Geologe,geologist,,,0.6083333333333333,
2410,profession,,,Altenpfleger,geriatic nurse,,,0.725,
2411,profession,,,Glaser,glazier,,,0.6916666666666668,
2412,profession,,,Goldschmied,goldsmith,,,0.7333333333333334,
2413,profession,,,Grafikdesigner,graphic designer,,,0.5750000000000001,
2414,profession,,,Gynäkologe,gynaecologist,,,0.75,
